CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"5814425",2012,20121212,1942,20121029,1135,"39876","0449","1","5","7","1942","0","0","0","D","0","2TL15","WABASH AV","DOBINSON ST","234","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814429",2012,20121212,1942,20121031,1200,"39586","0155","3","5","7","1942","0","0","0","A","0","2TL15","WALL ST","6TH ST","235","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","D","C","A","B","C","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814430",2012,20121210,1942,20121101,2125,"31667","0645","4","5","7","1942","0","0","0","F","0","6T7","SUNSET BL","HIGHLAND AV","18","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","17",22109,"","N","C","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814433",2012,20121210,1942,20121105,2050,"36814","0246","1","5","7","1942","0","0","0","B","0","4T43","MARYLAND ST","WESTLAKE AV","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"C","-","18",,"","N","H","J","A","A","A","-","C","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5814434",2012,20121213,1942,20121030,1330,"37613","0668","2","5","7","1942","0","0","0","F","0","34EL1","SUNSET BL","VAN NESS AV","20","E","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,1,0,0,0,0,0,0,"-","-",,
"5814435",2012,20121210,1942,20121101,1220,"36607","1231","4","5","7","1942","0","0","0","L","0","12TL41","60TH ST","VERDUN AV","270","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","F","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5814437",2012,20121210,1942,20121106,1745,"37952","1333","2","5","7","1942","0","0","0","M","0","4TL4","SAN PEDRO ST","32ND ST","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","09",21802,"A","N","D","C","A","A","H","-","B","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814438",2012,20121212,1942,20121005,1515,"39844","0648","5","5","7","1942","0","0","0","F","0","6A79","HOLLYWOOD BL","VAN NESS AV","15","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","B","C","A","A","H","-","A","A","0","","","","","Y","","J","43",0,0,0,0,0,0,0,0,0,"-","-",,
"5814440",2012,20121213,1942,20121028,0315,"39976","1842","7","5","7","1942","0","0","0","R","0","12T41","109TH ST","SPRING ST","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","09",21802,"A","N","D","C","A","-","H","-","C","A","0","","","","","Y","","J","48",0,0,2,0,0,0,0,0,0,"-","-",,
"5814442",2012,20121210,1942,20120917,0625,"35945","1434","1","5","7","1942","0","0","0","N","0","7T23","VENICE BL","WALGROVE AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","N","B","C","A","A","H","-","A","A","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814445",2012,20121213,1942,20121022,0820,"38365","1353","1","5","7","1942","0","0","0","M","0","1TL11","CENTRAL AV","VERNON AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,3,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,3,0,0,0,0,0,0,"-","-",,
"5814446",2012,20121210,1942,20121101,1925,"39299","1457","4","5","7","1942","0","0","0","N","0","14T47","CENTINELLA AV","SHORT ST","10","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","C","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5814450",2012,20121212,1942,20121030,1930,"37613","1427","2","5","7","1942","0","0","0","N","0","34EL1","SEPULVEDA BL","ROSE AV","223","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814465",2012,20121127,1942,20120723,2215,"35330","0656","1","5","7","1942","0","0","0","F","0","6U2","WILCOX AV","WILLOUGHBY AV","65","N","N","A","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,2,0,0,0,0,0,0,"-","-",,
"5814469",2012,20121212,1942,20121014,0300,"31667","0645","7","5","7","1942","0","0","0","F","0","6T7","SUNSET BL","HIGHLAND AV","105","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814471",2012,20121212,1942,20120824,1250,"36635","0656","5","5","7","1942","0","0","0","F","0","7A73","COLE AV","SANTA MONICA BL","250","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","C","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5814472",2012,20121212,1942,20120803,0900,"40908","0898","5","5","7","1942","0","0","0","H","0","8A59","HALM AV","CADILLAC BL","200","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814473",2012,20121210,1942,20120925,0805,"31169","0647","2","5","7","1942","0","0","0","F","0","6W35","RT 101","HOLLYWOOD BL","20","S","N","B","-","Y","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814475",2012,20121212,1942,20121022,1035,"39217","2134","1","5","7","1942","0","0","0","","0","15TK47","MOORCROFT ST","VALERIO ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","N","-","C","A","A","H","-","A","A","0","","","","Y","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5814476",2012,20121212,1942,20121030,1805,"37613","0886","2","5","7","1942","0","0","0","H","0","34EL1","PICO BL","BEVERLY GREEN DR","106","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814479",2012,20121212,1942,20121030,0830,"30452","1712","2","5","7","1942","0","0","0","Q","0","9TL53","RT 118","TAMPA AV","1500","E","N","A","-","Y","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814480",2012,20121211,1942,20121027,1245,"37686","0734","6","5","7","1942","0","0","0","G","0","8TL26","COCHRAN AV","3RD ST","9","S","N","A","-","N","",,,"","",,"","","","N","3",0,2,3,"C","-","18",,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,1,1,0,0,0,0,0,0,"-","-",,
"5860332",2012,20121213,1942,20121115,2100,"38531","0526","4","5","7","1942","0","0","0","E","0","5T21","MARINE AV","I ST","126","N","N","B","-","N","",,,"","",,"","","","Y","4",0,1,8,"C","-","18",,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","-","- ",0,0,1,0,0,0,0,0,0,"-","-",,
